chr	start	end	strand	ensembl	gene_name	gene_type
1	32042116	32053288	+	ENSG00000142910	TINAGL1	protein_coding
1	32083287	32098119	+	ENSG00000121764	HCRTR1	protein_coding
1	32095463	32110497	-	ENSG00000162517	PEF1	protein_coding
1	32117848	32169920	-	ENSG00000084636	COL16A1	protein_coding
1	32192718	32230494	-	ENSG00000121753	BAI2	protein_coding
1	32256023	32281652	-	ENSG00000134668	SPOCD1	protein_coding
1	32372022	32410457	-	ENSG00000184007	PTP4A2	protein_coding
1	32379174	32380745	+	ENSG00000212673	AL136115.1	protein_coding
1	32479430	32526451	+	ENSG00000121774	KHDRBS1	protein_coding
1	32537632	32568467	+	ENSG00000121775	TMEM39B	protein_coding
1	32573639	32642169	+	ENSG00000025800	KPNA6	protein_coding
1	32645287	32663886	+	ENSG00000084652	TXLNA	protein_coding
1	32665987	32670988	+	ENSG00000160050	CCDC28B	protein_coding
1	32671236	32674288	+	ENSG00000160051	IQCC	protein_coding
1	32674695	32681797	+	ENSG00000222046	DCDC2B	protein_coding
1	32680073	32687972	-	ENSG00000160055	TMEM234	protein_coding
1	32687529	32697205	+	ENSG00000084623	EIF3I	protein_coding
1	32712834	32714457	+	ENSG00000183615	FAM167B	protein_coding
1	32716840	32751766	+	ENSG00000182866	LCK	protein_coding
1	32757687	32799236	+	ENSG00000116478	HDAC1	protein_coding
1	32799433	32801980	-	ENSG00000175130	MARCKSL1	protein_coding
1	32827798	32829913	+	ENSG00000162526	TSSK3	protein_coding
1	32830704	32860332	-	ENSG00000160058	BSDC1	protein_coding
1	32930670	32953461	+	ENSG00000215897	ZBTB8B	protein_coding
1	33005028	33066591	+	ENSG00000160062	ZBTB8A	protein_coding
1	33065773	33116504	-	ENSG00000176261	ZBTB8OS	protein_coding
1	33116743	33146258	+	ENSG00000162521	RBBP4	protein_coding
1	33145507	33169197	-	ENSG00000162520	SYNC	protein_coding
1	33207486	33240571	+	ENSG00000162522	KIAA1522	protein_coding
1	33240840	33283754	-	ENSG00000134684	YARS	protein_coding
1	33282368	33324476	+	ENSG00000116497	S100PBP	protein_coding
1	33327869	33338083	-	ENSG00000160097	FNDC5	protein_coding
1	33351595	33364042	+	ENSG00000121905	HPCA	protein_coding
1	33360195	33367039	-	ENSG00000121900	TMEM54	protein_coding
1	33402046	33430286	-	ENSG00000116514	RNF19B	protein_coding
1	33473585	33546597	-	ENSG00000004455	AK2	protein_coding
1	33546705	33586131	+	ENSG00000142920	ADC	protein_coding
1	33611003	33647671	-	ENSG00000116525	TRIM62	protein_coding
1	33722146	33766320	+	ENSG00000160094	ZNF362	protein_coding
1	33789224	33896653	-	ENSG00000134686	PHC2	protein_coding
1	33938232	33961995	+	ENSG00000121903	ZSCAN20	protein_coding
1	33979609	34631443	-	ENSG00000121904	CSMD2	protein_coding
1	34326076	34330392	+	ENSG00000176256	HMGB4	protein_coding
1	34632484	34684732	+	ENSG00000142698	C1orf94	protein_coding
1	35178338	35325417	-	ENSG00000163866	C1orf212	protein_coding
1	35220648	35224113	+	ENSG00000189280	GJB5	protein_coding
1	35225342	35229325	+	ENSG00000189433	GJB4	protein_coding
1	35246790	35251970	+	ENSG00000188910	GJB3	protein_coding
1	35258599	35261348	+	ENSG00000187513	GJA4	protein_coding
1	35331037	35395186	-	ENSG00000116544	DLGAP3	protein_coding
1	35447134	35497569	-	ENSG00000163867	ZMYM6	protein_coding
1	35447136	35450954	-	ENSG00000243749	ZMYM6NB	protein_coding
1	35525387	35581460	+	ENSG00000197056	ZMYM1	protein_coding
1	35641979	35658749	-	ENSG00000116560	SFPQ	protein_coding
1	35734568	35887659	+	ENSG00000146463	ZMYM4	protein_coding
1	35899091	36023551	-	ENSG00000142687	KIAA0319L	protein_coding
1	36023074	36032875	+	ENSG00000020129	NCDN	protein_coding
1	36038971	36060929	+	ENSG00000116819	TFAP2E	protein_coding
1	36067185	36107445	-	ENSG00000126067	PSMB2	protein_coding
1	36179476	36185073	-	ENSG00000142686	C1orf216	protein_coding
1	36185819	36235568	-	ENSG00000092853	CLSPN	protein_coding
1	36273773	36323491	+	ENSG00000134698	EIF2C4	protein_coding
1	36335409	36389900	+	ENSG00000092847	EIF2C1	protein_coding
1	36396319	36522063	+	ENSG00000126070	EIF2C3	protein_coding
1	36549676	36553876	+	ENSG00000092850	TEKT2	protein_coding
1	36554476	36559533	+	ENSG00000116863	ADPRHL2	protein_coding
1	36560837	36590821	-	ENSG00000171812	COL8A2	protein_coding
1	36602173	36615098	-	ENSG00000054116	TRAPPC3	protein_coding
1	36621180	36646450	+	ENSG00000116871	MAP7D1	protein_coding
1	36690017	36770958	+	ENSG00000054118	THRAP3	protein_coding
1	36771988	36790484	+	ENSG00000214193	SH3D21	protein_coding
1	36787632	36789755	-	ENSG00000142694	FAM176B	protein_coding
1	36789335	36794818	+	ENSG00000116883	AL591845.1	protein_coding
1	36805225	36851497	-	ENSG00000196182	STK40	protein_coding
1	36856839	36863493	-	ENSG00000181817	LSM10	protein_coding
1	36881428	36916086	-	ENSG00000116885	OSCP1	protein_coding
1	36921319	36930038	-	ENSG00000116898	MRPS15	protein_coding
1	36931644	36948879	-	ENSG00000119535	CSF3R	protein_coding
1	37261128	37499730	-	ENSG00000163873	GRIK3	protein_coding
1	37940153	37949978	+	ENSG00000163874	ZC3H12A	protein_coding
1	37958176	37980375	-	ENSG00000163875	MEAF6	protein_coding
1	38002142	38019905	-	ENSG00000163877	SNIP1	protein_coding
1	38022520	38032458	+	ENSG00000163879	DNALI1	protein_coding
1	38032417	38061540	-	ENSG00000134697	GNL2	protein_coding
1	38076951	38100595	-	ENSG00000169218	RSPO1	protein_coding
1	38147242	38157914	-	ENSG00000116922	C1orf109	protein_coding
1	38158090	38175391	+	ENSG00000134690	CDCA8	protein_coding
1	38179552	38230805	-	ENSG00000183317	EPHA10	protein_coding
1	38259474	38266809	+	ENSG00000185090	MANEAL	protein_coding
1	38268616	38273857	-	ENSG00000196449	YRDC	protein_coding
1	38272651	38275126	+	ENSG00000197982	C1orf122	protein_coding
1	38279851	38325292	-	ENSG00000188786	MTF1	protein_coding
1	38292232	38293886	-	ENSG00000230610	AL929472.1	protein_coding
1	38326369	38412729	-	ENSG00000204084	INPP5B	protein_coding
1	38422647	38456593	-	ENSG00000183431	SF3A3	protein_coding
1	38462442	38471278	-	ENSG00000183386	FHL3	protein_coding
1	38474930	38490496	+	ENSG00000183520	UTP11L	protein_coding
1	38509523	38512450	-	ENSG00000185668	POU3F1	protein_coding
1	39303870	39325495	-	ENSG00000116954	RRAGC	protein_coding
1	39328636	39347289	-	ENSG00000214114	MYCBP	protein_coding
1	39330175	39347289	-	ENSG00000131233	GJA9	protein_coding
1	39351479	39407471	-	ENSG00000158315	RHBDL2	protein_coding
1	39456895	39471731	+	ENSG00000174574	AKIRIN1	protein_coding
1	39491990	39500308	+	ENSG00000168653	NDUFS5	protein_coding
1	39546988	39952789	+	ENSG00000127603	MACF1	protein_coding
1	39876151	39882154	+	ENSG00000255103	KIAA0754	protein_coding
1	39957318	39991607	+	ENSG00000183682	BMP8A	protein_coding
1	40026488	40042462	-	ENSG00000090621	PABPC4	protein_coding
1	40089825	40105617	-	ENSG00000163909	HEYL	protein_coding
1	40124793	40137710	-	ENSG00000116981	NT5C1A	protein_coding
1	40144320	40157361	-	ENSG00000116983	HPCAL4	protein_coding
1	40157854	40229586	+	ENSG00000084072	PPIE	protein_coding
1	40222854	40254533	-	ENSG00000116985	BMP8B	protein_coding
1	40235195	40237020	-	ENSG00000198754	OXCT2	protein_coding
1	40306708	40349183	-	ENSG00000043514	TRIT1	protein_coding
1	40361098	40367928	-	ENSG00000116990	MYCL1	protein_coding
1	40420802	40435638	+	ENSG00000168389	MFSD2A	protein_coding
1	40505905	40538321	+	ENSG00000131236	CAP1	protein_coding
1	40538379	40563375	-	ENSG00000131238	PPT1	protein_coding
1	40627045	40706593	+	ENSG00000117000	RLF	protein_coding
1	40711619	40717363	+	ENSG00000188800	TMCO2	protein_coding
1	40723779	40759856	+	ENSG00000084073	ZMPSTE24	protein_coding
1	40766159	40783488	-	ENSG00000049089	COL9A2	protein_coding
1	40810522	40888998	+	ENSG00000084070	SMAP2	protein_coding
1	40915774	40929390	+	ENSG00000187801	ZNF643	protein_coding
1	40942887	40962015	+	ENSG00000187815	ZNF642	protein_coding
1	40974413	40982228	+	ENSG00000164002	DEM1	protein_coding
1	40997233	41013841	+	ENSG00000117010	ZNF684	protein_coding
1	41086351	41131329	-	ENSG00000117016	RIMS3	protein_coding
1	41157320	41237275	+	ENSG00000066136	NFYC	protein_coding
1	41249684	41306124	+	ENSG00000117013	KCNQ4	protein_coding
1	41326729	41328018	-	ENSG00000179862	CITED4	protein_coding
1	41445007	41478235	+	ENSG00000171793	CTPS	protein_coding
1	41481269	41488909	-	ENSG00000171790	SLFNL1	protein_coding
1	41492872	41707826	-	ENSG00000010803	SCMH1	protein_coding
1	41827594	41849262	+	ENSG00000204060	FOXO6	protein_coding
1	41944446	41950344	-	ENSG00000127129	EDN2	protein_coding
1	41972036	42501596	-	ENSG00000127124	HIVEP3	protein_coding
1	42619092	42621495	+	ENSG00000044012	GUCA2B	protein_coding
1	42628362	42630389	-	ENSG00000197273	GUCA2A	protein_coding
1	42642210	42801548	-	ENSG00000198815	FOXJ3	protein_coding
1	42846466	42880850	+	ENSG00000177181	RIMKLA	protein_coding
1	42896000	42921938	-	ENSG00000066185	ZMYND12	protein_coding
1	42921788	42948411	+	ENSG00000127125	PPCS	protein_coding
1	42929001	43120335	+	ENSG00000186409	CCDC30	protein_coding
1	43124096	43142429	+	ENSG00000171960	PPIH	protein_coding
1	43148098	43168023	+	ENSG00000065978	YBX1	protein_coding
1	43198764	43205925	-	ENSG00000164007	CLDN19	protein_coding
1	43212006	43232755	-	ENSG00000117385	LEPRE1	protein_coding
1	43232940	43264127	+	ENSG00000164008	C1orf50	protein_coding
1	43272723	43282954	-	ENSG00000177868	CCDC23	protein_coding
1	43282795	43310660	+	ENSG00000164010	ERMAP	protein_coding
1	43312280	43318148	+	ENSG00000164011	ZNF691	protein_coding
1	43391519	43424539	-	ENSG00000117394	SLC2A1	protein_coding
1	43610029	43622067	+	ENSG00000186973	FAM183A	protein_coding
1	43629846	43727589	-	ENSG00000117395	EBNA1BP2	protein_coding
1	43637820	43720029	+	ENSG00000243710	WDR65	protein_coding
1	43735665	43739673	+	ENSG00000179178	TMEM125	protein_coding
1	43747554	43751288	-	ENSG00000253313	C1orf210	protein_coding
1	43766664	43788779	+	ENSG00000066056	TIE1	protein_coding
1	43803475	43818443	+	ENSG00000117400	MPL	protein_coding
1	43824599	43828874	+	ENSG00000117399	CDC20	protein_coding
1	43829068	43833697	-	ENSG00000066322	ELOVL1	protein_coding
1	43849588	43855479	-	ENSG00000159479	MED8	protein_coding
1	43855553	43878462	+	ENSG00000223526	C1orf84	protein_coding
1	43886428	43918321	+	ENSG00000198198	SZT2	protein_coding
1	43916824	43919660	-	ENSG00000178922	HYI	protein_coding
1	43990858	44089343	+	ENSG00000142949	PTPRF	protein_coding
1	44115829	44171186	+	ENSG00000066135	KDM4A	protein_coding
1	44171495	44396831	+	ENSG00000126091	ST3GAL3	protein_coding
1	44398992	44402913	+	ENSG00000117407	ARTN	protein_coding
1	44412611	44433694	+	ENSG00000117408	IPO13	protein_coding
1	44435672	44439041	+	ENSG00000132768	DPH2	protein_coding
1	44440159	44443967	+	ENSG00000117410	ATP6V0B	protein_coding
1	44444615	44456840	+	ENSG00000117411	B4GALT2	protein_coding
1	44457031	44462200	+	ENSG00000159214	CCDC24	protein_coding
1	44457172	44497139	-	ENSG00000196517	SLC6A9	protein_coding
1	44584522	44600812	+	ENSG00000171872	KLF17	protein_coding
1	44679127	44686353	+	ENSG00000178028	DMAP1	protein_coding
1	44686742	44820932	-	ENSG00000117419	ERI3	protein_coding
1	44870866	45117396	+	ENSG00000187147	RNF220	protein_coding
1	45100910	45140227	-	ENSG00000126106	TMEM53	protein_coding
1	45140364	45191263	+	ENSG00000198520	C1orf228	protein_coding
1	45205490	45233439	+	ENSG00000142945	KIF2C	protein_coding
1	45240923	45244451	+	ENSG00000142937	RPS8	protein_coding
1	45249257	45253377	-	ENSG00000142959	BEST4	protein_coding
1	45265897	45271662	+	ENSG00000173846	PLK3	protein_coding
1	45271585	45272957	-	ENSG00000188396	TCTEX1D4	protein_coding
1	45274154	45281257	+	ENSG00000222009	BTBD19	protein_coding
1	45285516	45308735	-	ENSG00000117425	PTCH2	protein_coding
1	45316450	45452282	-	ENSG00000070785	EIF2B3	protein_coding
1	45468212	45477001	-	ENSG00000126107	HECTD3	protein_coding
1	45477819	45481247	+	ENSG00000126088	UROD	protein_coding
1	45482071	45771881	-	ENSG00000162415	ZSWIM5	protein_coding
1	45792545	45794347	+	ENSG00000186603	HPDL	protein_coding
1	45794835	45806142	-	ENSG00000132781	MUTYH	protein_coding
1	45805342	45809647	+	ENSG00000132773	TOE1	protein_coding
1	45809555	45956872	-	ENSG00000070759	TESK2	protein_coding
1	45959538	45965751	-	ENSG00000236624	CCDC163P	protein_coding
1	45965725	45976739	+	ENSG00000132763	MMACHC	protein_coding
1	45976708	45988719	-	ENSG00000117450	PRDX1	protein_coding
1	46016215	46035721	+	ENSG00000117448	AKR1A1	protein_coding
1	46049518	46084566	+	ENSG00000132780	NASP	protein_coding
1	46085716	46089729	-	ENSG00000159588	CCDC17	protein_coding
1	46092976	46153785	-	ENSG00000159592	GPBP1L1	protein_coding
1	46152886	46160115	+	ENSG00000159596	TMEM69	protein_coding
1	46159996	46216322	-	ENSG00000197429	IPP	protein_coding
1	46252659	46501896	+	ENSG00000086015	MAST2	protein_coding
1	46505812	46642160	-	ENSG00000117461	PIK3R3	protein_coding
1	46640745	46651630	+	ENSG00000117472	TSPAN1	protein_coding
1	46654354	46685977	-	ENSG00000085998	POMGNT1	protein_coding
1	46669006	46686933	+	ENSG00000171357	C1orf190	protein_coding
1	46713360	46744145	+	ENSG00000085999	RAD54L	protein_coding
1	46726868	46769280	-	ENSG00000132128	LRRC41	protein_coding
1	46769303	46782448	+	ENSG00000173660	UQCRH	protein_coding
1	46805849	46830824	+	ENSG00000117481	NSUN4	protein_coding
1	46859937	46879520	+	ENSG00000117480	FAAH	protein_coding
1	46972668	46979898	+	ENSG00000197587	DMBX1	protein_coding
1	47011316	47017199	-	ENSG00000162456	KNCN	protein_coding
1	47023090	47082515	-	ENSG00000079277	MKNK1	protein_coding
1	47073387	47082563	-	ENSG00000142961	MOB3C	protein_coding
1	47098409	47139539	-	ENSG00000123472	ATPAF1	protein_coding
1	47124366	47184824	-	ENSG00000159658	KIAA0494	protein_coding
1	47223510	47285085	+	ENSG00000142973	CYP4B1	protein_coding
1	47394849	47407156	-	ENSG00000187048	CYP4A11	protein_coding
1	47427036	47516423	+	ENSG00000186377	CYP4X1	protein_coding
1	47533160	47583991	+	ENSG00000186160	CYP4Z1	protein_coding
1	47603107	47615413	+	ENSG00000162365	CYP4A22	protein_coding
1	47649265	47656716	-	ENSG00000162366	PDZK1IP1	protein_coding
1	47681963	47697892	-	ENSG00000162367	TAL1	protein_coding
1	47715811	47779819	-	ENSG00000123473	STIL	protein_coding
1	47799469	47844511	+	ENSG00000162368	CMPK1	protein_coding
1	47881744	47883723	+	ENSG00000186790	FOXE3	protein_coding
1	47901689	47906363	+	ENSG00000186564	FOXD2	protein_coding
1	48688357	48714316	+	ENSG00000117834	SLC5A9	protein_coding
1	48761044	48937845	-	ENSG00000132122	SPATA6	protein_coding
1	48998527	50489585	-	ENSG00000186094	AGBL4	protein_coding
1	49193195	49244275	-	ENSG00000162373	BEND5	protein_coding
1	50459990	50461874	+	ENSG00000227839	AL645730.2	protein_coding
1	50513686	50669458	+	ENSG00000162374	ELAVL4	protein_coding
1	50883222	50889172	-	ENSG00000142700	DMRTA2	protein_coding
1	50905150	51425935	-	ENSG00000185104	FAF1	protein_coding
1	51426417	51440305	+	ENSG00000123080	CDKN2C	protein_coding
1	51567906	51613752	+	ENSG00000204006	C1orf185	protein_coding
1	51701943	51739127	+	ENSG00000123091	RNF11	protein_coding
1	51752930	51810788	-	ENSG00000085831	TTC39A	protein_coding
1	51819935	51985000	-	ENSG00000085832	EPS15	protein_coding
1	52042851	52254889	+	ENSG00000117859	OSBPL9	protein_coding
1	52254863	52344477	-	ENSG00000078618	NRD1	protein_coding
1	52373628	52456436	-	ENSG00000169213	RAB3B	protein_coding
1	52485803	52521843	-	ENSG00000117862	TXNDC12	protein_coding
1	52497775	52499488	-	ENSG00000198841	KTI12	protein_coding
1	52521797	52556388	+	ENSG00000134717	BTF3L4	protein_coding
1	52608046	52812358	+	ENSG00000157077	ZFYVE9	protein_coding
1	52811395	52831865	-	ENSG00000154222	CC2D1B	protein_coding
1	52838501	52870131	-	ENSG00000085840	ORC1	protein_coding
1	52870236	52883992	+	ENSG00000134748	PRPF38A	protein_coding
1	52873954	53019159	-	ENSG00000134744	ZCCHC11	protein_coding
1	53068044	53074723	+	ENSG00000116157	GPX7	protein_coding
1	53099016	53135355	+	ENSG00000182183	FAM159A	protein_coding
1	53152508	53164038	-	ENSG00000162377	SELRC1	protein_coding
1	53192126	53293014	+	ENSG00000162378	ZYG11B	protein_coding
1	53308183	53360670	+	ENSG00000203995	ZYG11A	protein_coding
1	53361656	53392884	-	ENSG00000121310	ECHDC2	protein_coding
1	53392901	53517375	+	ENSG00000116171	SCP2	protein_coding
1	53527854	53551174	+	ENSG00000174348	PODN	protein_coding
1	53552855	53608289	-	ENSG00000162383	SLC1A7	protein_coding
1	53662101	53679869	+	ENSG00000157184	CPT2	protein_coding
1	53679771	53686289	-	ENSG00000162384	C1orf123	protein_coding
1	53692564	53704282	-	ENSG00000162385	MAGOH	protein_coding
1	53711217	53793742	-	ENSG00000157193	LRP8	protein_coding
1	53925072	53933161	+	ENSG00000143006	DMRTB1	protein_coding
1	53971910	54199877	-	ENSG00000174332	GLIS1	protein_coding
1	54231133	54304533	-	ENSG00000058804	TMEM48	protein_coding
1	54317392	54356407	-	ENSG00000058799	YIPF1	protein_coding
1	54356912	54376759	+	ENSG00000211452	DIO1	protein_coding
1	54387234	54411975	-	ENSG00000081870	HSPB11	protein_coding
1	54411750	54433841	+	ENSG00000116212	LRRC42	protein_coding
1	54474412	54483856	-	ENSG00000203985	LDLRAD1	protein_coding
1	54497347	54519177	-	ENSG00000116209	TMEM59	protein_coding
1	54519260	54578192	+	ENSG00000116205	TCEANC2	protein_coding
1	54569968	54571750	+	ENSG00000212670	AL161915.1	protein_coding
1	54598747	54619443	-	ENSG00000157211	CDCP2	protein_coding
1	54635333	54637997	-	ENSG00000248835	AL357673.1	protein_coding
1	54638009	54665709	-	ENSG00000215883	CYB5RL	protein_coding
1	54649714	54686603	+	ENSG00000116221	MRPL37	protein_coding
1	54692190	54879152	-	ENSG00000157216	SSBP3	protein_coding
1	54703710	54704736	+	ENSG00000198711	C1orf191	protein_coding
1	55007930	55104865	+	ENSG00000162390	ACOT11	protein_coding
1	55074855	55089229	-	ENSG00000162391	FAM151A	protein_coding
1	55107459	55207981	+	ENSG00000184313	HEATR8	protein_coding
1	55181495	55208330	+	ENSG00000243725	TTC4	protein_coding
1	55222571	55230187	-	ENSG00000162396	PARS2	protein_coding
1	55245385	55266940	-	ENSG00000006555	TTC22	protein_coding
1	55271736	55307925	+	ENSG00000162398	C1orf177	protein_coding
1	55315300	55352921	-	ENSG00000116133	DHCR24	protein_coding
1	55446465	55457966	+	ENSG00000143001	TMEM61	protein_coding
1	55464606	55476556	+	ENSG00000162399	BSND	protein_coding
1	55505221	55530525	+	ENSG00000169174	PCSK9	protein_coding
1	55532032	55681039	-	ENSG00000162402	USP24	protein_coding
1	56960419	57110974	-	ENSG00000162407	PPAP2B	protein_coding
1	57110995	57181008	+	ENSG00000162409	PRKAA2	protein_coding
1	57184477	57285369	-	ENSG00000187889	C1orf168	protein_coding
1	57320479	57383894	+	ENSG00000157131	C8A	protein_coding
1	57394883	57431813	-	ENSG00000021852	C8B	protein_coding
1	57460451	59012406	-	ENSG00000173406	DAB1	protein_coding
1	58881056	59012474	-	ENSG00000162600	OMA1	protein_coding
1	59041099	59043166	-	ENSG00000184292	TACSTD2	protein_coding
1	59120411	59165764	-	ENSG00000162601	MYSM1	protein_coding
1	59246465	59249785	-	ENSG00000177606	JUN	protein_coding
1	59762467	60233347	+	ENSG00000172456	FGGY	protein_coding
1	60280458	60342050	+	ENSG00000134709	HOOK1	protein_coding
1	60358980	60392462	-	ENSG00000134716	CYP2J2	protein_coding
1	60452941	60539442	-	ENSG00000162598	C1orf87	protein_coding
1	61330931	61928465	+	ENSG00000162599	NFIA	protein_coding
1	62146717	62191095	-	ENSG00000162604	TM2D1	protein_coding
1	62208149	62629592	+	ENSG00000132849	INADL	protein_coding
1	62660503	62678000	+	ENSG00000240563	L1TD1	protein_coding
1	62702651	62785085	-	ENSG00000132854	KANK4	protein_coding
1	62901968	62917475	+	ENSG00000162607	USP1	protein_coding
1	62920399	63153969	-	ENSG00000116641	DOCK7	protein_coding
1	63063158	63071830	+	ENSG00000132855	ANGPTL3	protein_coding
1	63249806	63339980	+	ENSG00000125703	ATG4C	protein_coding
1	63788730	63790797	+	ENSG00000187140	FOXD3	protein_coding
1	63833261	63904233	+	ENSG00000088035	ALG6	protein_coding
1	63906441	64059392	-	ENSG00000142856	ITGB3BP	protein_coding
1	63989043	64038364	+	ENSG00000203965	EFCAB7	protein_coding
1	64014635	64015911	+	ENSG00000116652	DLEU2L	protein_coding
1	64058916	64125916	+	ENSG00000079739	PGM1	protein_coding
1	64239693	64647181	+	ENSG00000185483	ROR1	protein_coding
1	64669310	64733051	+	ENSG00000177414	UBE2U	protein_coding
1	64936428	65158741	+	ENSG00000158966	CACHD1	protein_coding
1	65210778	65298915	+	ENSG00000162437	RAVER2	protein_coding
1	65298912	65432187	-	ENSG00000162434	JAK1	protein_coding
1	65613232	65697828	+	ENSG00000162433	AK4	protein_coding
1	65713902	65881552	+	ENSG00000116675	DNAJC6	protein_coding
1	65886248	66107242	+	ENSG00000116678	LEPR	protein_coding
